AGS,GEN,treatment,treated_0,treated_10,treated_20,treated_30,treated_50,treated_100
09779149,Genderkingen,10,0,1,1,1,1,1
13072025,Diekhof,20,0,0,1,1,1,1
13072062,Laage,10,0,1,1,1,1,1
13071070,Jürgenstorf,100,0,0,0,0,0,1
13071111,Neverin,None,0,0,0,0,0,0
13071147,Userin,None,0,0,0,0,0,0
13071049,Grapzow,None,0,0,0,0,0,0
13073027,Garz/Rügen,None,0,0,0,0,0,0
13073061,Pantelitz,100,0,0,0,0,0,1
13073047,Kummerow,100,0,0,0,0,0,1
13072045,Hohen Demzin,50,0,0,0,0,1,1
13075013,Blesewitz,None,0,0,0,0,0,0
12073452,Prenzlau,None,0,0,0,0,0,0
13071083,Kublank,None,0,0,0,0,0,0
13071103,Moltzow,100,0,0,0,0,0,1
13075104,Papendorf,None,0,0,0,0,0,0
13072049,Jördenstorf,50,0,0,0,0,1,1
13071068,Ivenack,None,0,0,0,0,0,0
13071089,Lindenberg,None,0,0,0,0,0,0
13071074,Kittendorf,100,0,0,0,0,0,1
13071169,Zettemin,100,0,0,0,0,0,1
13071155,Walow,100,0,0,0,0,0,1
13071036,Fünfseen,100,0,0,0,0,0,1
13071114,Penkow,100,0,0,0,0,0,1
13071093,Malchow,100,0,0,0,0,0,1
13071154,Vollrathsruhe,50,0,0,0,0,1,1
13075009,Bentzin,None,0,0,0,0,0,0
13073076,Richtenberg,100,0,0,0,0,0,1
13076006,Barkhagen,100,0,0,0,0,0,1
13073097,Weitenhagen,100,0,0,0,0,0,1
13072097,Selpin,30,0,0,0,1,1,1
13071021,Burg Stargard,None,0,0,0,0,0,0
12073645,Zichow,None,0,0,0,0,0,0
12073430,Oberuckersee,None,0,0,0,0,0,0
12073404,Mittenwalde,None,0,0,0,0,0,0
13071113,Nossentiner Hütte,50,0,0,0,0,1,1
13073060,Niepars,100,0,0,0,0,0,1
13073102,Wittenhagen,100,0,0,0,0,0,1
13071080,Kratzeburg,None,0,0,0,0,0,0
09180112,Bad Kohlgrub,None,0,0,0,0,0,0
13071115,Penzlin,None,0,0,0,0,0,0
09180115,Ettal,None,0,0,0,0,0,0
13073048,Lancken-Granitz,None,0,0,0,0,0,0
13071107,Neubrandenburg,None,0,0,0,0,0,0
09180129,Saulgrub,None,0,0,0,0,0,0
13073065,Poseritz,None,0,0,0,0,0,0
13073056,Middelhagen,None,0,0,0,0,0,0
13073078,Sagard,None,0,0,0,0,0,0
13075127,Spantekow,None,0,0,0,0,0,0
13075045,Hammer a.d. Uecker,None,0,0,0,0,0,0
13075131,Torgelow,None,0,0,0,0,0,0
09363000,Weiden i.d. OPf.,None,0,0,0,0,0,0
13076001,Alt Krenzlin,None,0,0,0,0,0,0
13076111,Picher,None,0,0,0,0,0,0
14625030,Bernsdorf,None,0,0,0,0,0,0
14625640,Wittichenau,None,0,0,0,0,0,0
13071028,Datzetal,None,0,0,0,0,0,0
13071149,Varchentin,100,0,0,0,0,0,1
13073058,Neu Bartelshagen,100,0,0,0,0,0,1
13073101,Wiek,None,0,0,0,0,0,0
13071007,Basedow,100,0,0,0,0,0,1
13073026,Gager,None,0,0,0,0,0,0
13072054,Klein Kussewitz,10,0,1,1,1,1,1
13071073,Kieve,None,0,0,0,0,0,0
13073022,Eixen,100,0,0,0,0,0,1
13073071,Putgarten,None,0,0,0,0,0,0
13071171,Zislow,100,0,0,0,0,0,1
13075123,Sassen-Trantow,None,0,0,0,0,0,0
13071105,Neetzka,None,0,0,0,0,0,0
13075044,Gützkow,None,0,0,0,0,0,0
13075109,Polzow,None,0,0,0,0,0,0
13071116,Petersdorf,None,0,0,0,0,0,0
13072034,Gnewitz,50,0,0,0,0,1,1
06634004,Frielendorf,50,0,0,0,0,1,1
12061510,Unterspreewald,None,0,0,0,0,0,0
01053074,Krukow,None,0,0,0,0,0,0
01060058,Nahe,100,0,0,0,0,0,1
01056040,Prisdorf,50,0,0,0,0,1,1
01058085,Jahrsdorf,50,0,0,0,0,1,1
01056037,Neuendeich,20,0,0,1,1,1,1
01056029,Klein Nordende,30,0,0,0,1,1,1
01061108,Warringholz,30,0,0,0,1,1,1
01053041,Groß Grönau,None,0,0,0,0,0,0
01053084,Lehmrade,None,0,0,0,0,0,0
01053033,Giesensdorf,None,0,0,0,0,0,0
13074029,Groß Siemz,None,0,0,0,0,0,0
01053018,Buchholz,None,0,0,0,0,0,0
01053073,Krüzen,None,0,0,0,0,0,0
01053029,Fitzen,None,0,0,0,0,0,0
13074078,Thandorf,None,0,0,0,0,0,0
01053030,Fredeburg,None,0,0,0,0,0,0
01053027,Elmenhorst,None,0,0,0,0,0,0
13076073,Kogel,None,0,0,0,0,0,0
13074052,Menzendorf,None,0,0,0,0,0,0
09565000,Schwabach,10,0,1,1,1,1,1
09173131,Jachenau,None,0,0,0,0,0,0
13074069,Roggenstorf,None,0,0,0,0,0,0
13074033,Holdorf,None,0,0,0,0,0,0
01053083,Lauenburg/Elbe,None,0,0,0,0,0,0
01053024,Düchelsdorf,None,0,0,0,0,0,0
01062025,Hamberge,None,0,0,0,0,0,0
01062094,Wesenberg,None,0,0,0,0,0,0
12073008,Angermünde,None,0,0,0,0,0,0
13076083,Lehsen,None,0,0,0,0,0,0
13074068,Roggendorf,None,0,0,0,0,0,0
09778165,Legau,None,0,0,0,0,0,0
01053075,Krummesse,None,0,0,0,0,0,0
13076054,Gresse,None,0,0,0,0,0,0
09779169,Kaisheim,10,0,1,1,1,1,1
01056018,Halstenbek,50,0,0,0,0,1,1
01060094,Wakendorf II,100,0,0,0,0,0,1
01053050,Hamwarde,None,0,0,0,0,0,0
01060098,Westerrade,None,0,0,0,0,0,0
01056008,Bokholt-Hanredder,50,0,0,0,0,1,1
01061072,Münsterdorf,20,0,0,1,1,1,1
01062021,Grönwohld,None,0,0,0,0,0,0
01062056,Pölitz,None,0,0,0,0,0,0
01062071,Stapelfeld,100,0,0,0,0,0,1
01056026,Hemdingen,50,0,0,0,0,1,1
01061079,Oelixdorf,20,0,0,1,1,1,1
01062091,Steinburg,None,0,0,0,0,0,0
01061001,Aasbüttel,30,0,0,0,1,1,1
01061034,Heiligenstedten,10,0,1,1,1,1,1
01062023,Großhansdorf,None,0,0,0,0,0,0
01056031,Kölln-Reisiek,50,0,0,0,0,1,1
01060004,Bad Bramstedt,100,0,0,0,0,0,1
01062078,Todendorf,None,0,0,0,0,0,0
03359005,Bargstedt,0,1,1,1,1,1,1
01056009,Borstel-Hohenraden,50,0,0,0,0,1,1
03359010,Buxtehude,20,0,0,1,1,1,1
01060023,Fuhlendorf,100,0,0,0,0,0,1
01053047,Gülzow,None,0,0,0,0,0,0
03359011,Deinste,0,1,1,1,1,1,1
01056047,Tangstedt,100,0,0,0,0,0,1
01060061,Neuengörs,None,0,0,0,0,0,0
03353001,Appel,30,0,0,0,1,1,1
01062061,Reinfeld (Holstein),None,0,0,0,0,0,0
01058128,Padenstedt,100,0,0,0,0,0,1
01060002,Alveslohe,100,0,0,0,0,0,1
01060013,Borstel,100,0,0,0,0,0,1
01057069,Ruhwinkel,None,0,0,0,0,0,0
01057068,Rendswühren,100,0,0,0,0,0,1
01057008,Bönebüttel,100,0,0,0,0,0,1
01057083,Tasdorf,100,0,0,0,0,0,1
01058138,Rodenbek,None,0,0,0,0,0,0
01057016,Dobersdorf,None,0,0,0,0,0,0
01056048,Tornesch,50,0,0,0,0,1,1
01062018,Glinde,100,0,0,0,0,0,1
01053028,Escheburg,None,0,0,0,0,0,0
01061004,Altenmoor,20,0,0,1,1,1,1
01060069,Rohlstorf,None,0,0,0,0,0,0
13074087,Wismar,100,0,0,0,0,0,1
13073088,Stralsund,100,0,0,0,0,0,1
12071164,Guhrow,None,0,0,0,0,0,0
14625120,Elsterheide,None,0,0,0,0,0,0
12071176,Heinersbrück,None,0,0,0,0,0,0
01061024,Drage,30,0,0,0,1,1,1
01058103,Meezen,50,0,0,0,0,1,1
01062014,Delingsdorf,None,0,0,0,0,0,0
01060066,Oersdorf,100,0,0,0,0,0,1
01060099,Wiemersdorf,100,0,0,0,0,0,1
01054161,Witzwort,0,1,1,1,1,1,1
01054096,Oldersbek,20,0,0,1,1,1,1
01059138,Langstedt,50,0,0,0,0,1,1
01059158,Schafflund,50,0,0,0,0,1,1
01059107,Eggebek,50,0,0,0,0,1,1
01059131,Jerrishoe,50,0,0,0,0,1,1
03462008,Moorweg,100,0,0,0,0,0,1
03352048,Ringstedt,50,0,0,0,0,1,1
03457009,Firrel,50,0,0,0,0,1,1
03352057,Wremen,100,0,0,0,0,0,1
03352015,Elmlohe,100,0,0,0,0,0,1
03359022,Hammah,10,0,1,1,1,1,1
03357027,Hipstedt,30,0,0,0,1,1,1
03352045,Osterbruch,30,0,0,0,1,1,1
03359036,Oldendorf,10,0,1,1,1,1,1
03352046,Otterndorf,30,0,0,0,1,1,1
13075113,Ramin,None,0,0,0,0,0,0
15085230,Osterwieck,None,0,0,0,0,0,0
07331032,Gau-Odernheim,30,0,0,0,1,1,1
13075114,Rankwitz,None,0,0,0,0,0,0
09373167,Velburg,100,0,0,0,0,0,1
01051023,Dörpling,30,0,0,0,1,1,1
01051100,Schalkholz,20,0,0,1,1,1,1
01051139,Süderdorf,30,0,0,0,1,1,1
01051136,Wrohm,50,0,0,0,0,1,1
01051117,Tielenhemme,50,0,0,0,0,1,1
01051065,Lehe,10,0,1,1,1,1,1
01051049,Hennstedt,10,0,1,1,1,1,1
01051133,Wiemerstedt,10,0,1,1,1,1,1
01051005,Barkenholm,10,0,1,1,1,1,1
01051141,Süderheistedt,10,0,1,1,1,1,1
03359001,Agathenburg,10,0,1,1,1,1,1
01056017,Groß Offenseth-Aspern,50,0,0,0,0,1,1
01060024,Geschendorf,None,0,0,0,0,0,0
01056049,Uetersen,30,0,0,0,1,1,1
03353032,Stelle,100,0,0,0,0,0,1
03353042,Wulfsen,100,0,0,0,0,0,1
09275160,Witzmannsberg,None,0,0,0,0,0,0
09774121,Burgau,100,0,0,0,0,0,1
03353040,Winsen (Luhe),100,0,0,0,0,0,1
03355039,Vögelsen,None,0,0,0,0,0,0
03355015,Echem,None,0,0,0,0,0,0
01055035,Ratekau,None,0,0,0,0,0,0
03355031,Reppenstedt,100,0,0,0,0,0,1
03355022,Lüneburg,None,0,0,0,0,0,0
03355033,Scharnebeck,None,0,0,0,0,0,0
03355036,Thomasburg,None,0,0,0,0,0,0
03353008,Drestedt,30,0,0,0,1,1,1
13074083,Vitense,None,0,0,0,0,0,0
03355038,Vastorf,None,0,0,0,0,0,0
01059106,Dollerup,100,0,0,0,0,0,1
01058078,Hohn,50,0,0,0,0,1,1
01059037,Havetoft,100,0,0,0,0,0,1
01059145,Munkbrarup,100,0,0,0,0,0,1
01059152,Pommerby,None,0,0,0,0,0,0
01059136,Kronsgaard,None,0,0,0,0,0,0
01059033,Goltoft,100,0,0,0,0,0,1
01059167,Sterup,100,0,0,0,0,0,1
01058051,Felm,None,0,0,0,0,0,0
01058037,Dänischenhagen,None,0,0,0,0,0,0
01059016,Brodersby,100,0,0,0,0,0,1
01058036,Christiansholm,50,0,0,0,0,1,1
01059182,Freienwill,100,0,0,0,0,0,1
01058004,Altenhof,None,0,0,0,0,0,0
01058012,Barkelsby,100,0,0,0,0,0,1
01058040,Damp,None,0,0,0,0,0,0
01058057,Gammelby,100,0,0,0,0,0,1
03241016,Sehnde,20,0,0,1,1,1,1
01058090,Kosel,100,0,0,0,0,0,1
01059081,Stolk,100,0,0,0,0,0,1
01058116,Noer,None,0,0,0,0,0,0
01059127,Husby,100,0,0,0,0,0,1
01059090,Tolk,100,0,0,0,0,0,1
01058136,Rickert,100,0,0,0,0,0,1
01059043,Jagel,100,0,0,0,0,0,1
01059078,Selk,100,0,0,0,0,0,1
01058142,Schinkel,None,0,0,0,0,0,0
01058069,Haby,100,0,0,0,0,0,1
01058084,Hummelfeld,100,0,0,0,0,0,1
09780118,Burgberg i. Allgäu,None,0,0,0,0,0,0
03154014,Lehre,None,0,0,0,0,0,0
09272145,Schöfweg,None,0,0,0,0,0,0
01059067,Oersberg,None,0,0,0,0,0,0
01058112,Neuwittenbek,None,0,0,0,0,0,0
01058118,Nübbel,100,0,0,0,0,0,1
01058070,Hamdorf,50,0,0,0,0,1,1
01059126,Hürup,100,0,0,0,0,0,1
01059070,Rügge,100,0,0,0,0,0,1
01059019,Dannewerk,50,0,0,0,0,1,1
01059118,Grundhof,100,0,0,0,0,0,1
01059065,Nottfeld,100,0,0,0,0,0,1
01058110,Neudorf-Bornstein,None,0,0,0,0,0,0
01059159,Sieverstedt,100,0,0,0,0,0,1
01061020,Büttel,10,0,1,1,1,1,1
01058034,Büdelsdorf,100,0,0,0,0,0,1
05766020,Detmold,100,0,0,0,0,0,1
13076138,Tessin b. Boizenburg,None,0,0,0,0,0,0
13076009,Bengerstorf,None,0,0,0,0,0,0
13076142,Vellahn,None,0,0,0,0,0,0
01058005,Altenholz,None,0,0,0,0,0,0
01059154,Rabel,None,0,0,0,0,0,0
03355012,Dahlem,None,0,0,0,0,0,0
03355013,Dahlenburg,None,0,0,0,0,0,0
01053091,Mühlenrade,None,0,0,0,0,0,0
03353039,Wenzendorf,30,0,0,0,1,1,1
01060060,Nehms,None,0,0,0,0,0,0
01053131,Wiershop,None,0,0,0,0,0,0
01060006,Bahrenhof,None,0,0,0,0,0,0
01059178,Westerholz,100,0,0,0,0,0,1
01059068,Rabenkirchen-Faulück,None,0,0,0,0,0,0
01059026,Fahrdorf,100,0,0,0,0,0,1
01059012,Borgwedel,100,0,0,0,0,0,1
01058010,Bargstall,50,0,0,0,0,1,1
01058096,Lindau,None,0,0,0,0,0,0
01059014,Brebel,100,0,0,0,0,0,1
01059055,Loit,100,0,0,0,0,0,1
01061080,Oeschebüttel,50,0,0,0,0,1,1
01061117,Wulfsmoor,50,0,0,0,0,1,1
01061088,Quarnstedt,100,0,0,0,0,0,1
01061086,Poyenberg,50,0,0,0,0,1,1
03357049,Vahlde,10,0,1,1,1,1,1
01060082,Struvenhütten,100,0,0,0,0,0,1
01061085,Pöschendorf,30,0,0,0,1,1,1
01060047,Kisdorf,100,0,0,0,0,0,1
01061064,Lockstedt,50,0,0,0,0,1,1
01061112,Willenscharen,100,0,0,0,0,0,1
01061038,Hingstheide,50,0,0,0,0,1,1
01061071,Mühlenbarbek,50,0,0,0,0,1,1
01061096,Sarlhusen,100,0,0,0,0,0,1
01061116,Wrist,50,0,0,0,0,1,1
14628380,Stolpen,None,0,0,0,0,0,0
03353002,Asendorf,100,0,0,0,0,0,1
03355020,Kirchgellersen,100,0,0,0,0,0,1
01060097,Wensin,None,0,0,0,0,0,0
01060051,Kükels,None,0,0,0,0,0,0
03352003,Bad Bederkesa,50,0,0,0,0,1,1
06532013,Hohenahr,None,0,0,0,0,0,0
01059157,Ringsberg,100,0,0,0,0,0,1
01059072,Saustrup,100,0,0,0,0,0,1
01058055,Friedrichsgraben,50,0,0,0,0,1,1
01059060,Mohrkirch,100,0,0,0,0,0,1
01059010,Bollingstedt,50,0,0,0,0,1,1
01059041,Hüsby,50,0,0,0,0,1,1
01059077,Schuby,50,0,0,0,0,1,1
03359037,Sauensiek,10,0,1,1,1,1,1
01061097,Schenefeld,30,0,0,0,1,1,1
01061081,Oldenborstel,50,0,0,0,0,1,1
01056010,Brande-Hörnerkirchen,50,0,0,0,0,1,1
01060100,Winsen,100,0,0,0,0,0,1
01061055,Krempe,20,0,0,1,1,1,1
01061022,Dägeling,20,0,0,1,1,1,1
03359002,Ahlerstedt,0,1,1,1,1,1,1
01059164,Steinberg,None,0,0,0,0,0,0
01059109,Esgrus,None,0,0,0,0,0,0
01059168,Stoltebüll,None,0,0,0,0,0,0
01059163,Stangheck,None,0,0,0,0,0,0
01059142,Maasholm,None,0,0,0,0,0,0
01059147,Nieby,None,0,0,0,0,0,0
01059121,Hasselberg,None,0,0,0,0,0,0
01059155,Rabenholz,None,0,0,0,0,0,0
01059102,Ahneby,100,0,0,0,0,0,1
01057072,Schlesen,None,0,0,0,0,0,0
01057053,Nehmten,None,0,0,0,0,0,0
01058046,Ellerdorf,100,0,0,0,0,0,1
01058120,Oldenhütten,100,0,0,0,0,0,1
01058049,Emkendorf,100,0,0,0,0,0,1
01058153,Sören,100,0,0,0,0,0,1
01058147,Schülp b. Nortorf,100,0,0,0,0,0,1
01057067,Rathjensdorf,None,0,0,0,0,0,0
01058075,Hörsten,100,0,0,0,0,0,1
01058093,Krummwisch,None,0,0,0,0,0,0
01058027,Brammer,100,0,0,0,0,0,1
01058124,Osterrönfeld,100,0,0,0,0,0,1
01057006,Bendfeld,None,0,0,0,0,0,0
01058053,Flintbek,None,0,0,0,0,0,0
01058016,Bissee,None,0,0,0,0,0,0
01058169,Wasbek,100,0,0,0,0,0,1
01061039,Hodorf,10,0,1,1,1,1,1
01060095,Weddelbrook,100,0,0,0,0,0,1
01060048,Klein Gladebrügge,None,0,0,0,0,0,0
01062026,Hamfelde,None,0,0,0,0,0,0
01061084,Peissen,50,0,0,0,0,1,1
01060039,Henstedt-Ulzburg,100,0,0,0,0,0,1
01061104,Süderau,20,0,0,1,1,1,1
01060057,Mözen,None,0,0,0,0,0,0
01053070,Köthel,None,0,0,0,0,0,0
01056015,Elmshorn,30,0,0,0,1,1,1
01060033,Hardebek,100,0,0,0,0,0,1
01060077,Sievershütten,100,0,0,0,0,0,1
01060067,Pronstorf,None,0,0,0,0,0,0
01060050,Krems II,None,0,0,0,0,0,0
09376149,Nittenau,None,0,0,0,0,0,0
01059161,Sörup,100,0,0,0,0,0,1
01059021,Dollrottfeld,None,0,0,0,0,0,0
01060081,Strukdorf,None,0,0,0,0,0,0
01060092,Wahlstedt,None,0,0,0,0,0,0
03359003,Apensen,10,0,1,1,1,1,1
03359032,Mittelnkirchen,20,0,0,1,1,1,1
01061045,Huje,20,0,0,1,1,1,1
01056016,Groß Nordende,30,0,0,0,1,1,1
01060065,Oering,100,0,0,0,0,0,1
01060035,Hasenkrug,100,0,0,0,0,0,1
01053053,Hohenhorn,None,0,0,0,0,0,0
01062009,Barsbüttel,100,0,0,0,0,0,1
01057071,Schillsdorf,100,0,0,0,0,0,1
01057085,Wankendorf,None,0,0,0,0,0,0
01057073,Schönberg (Holstein),None,0,0,0,0,0,0
01057043,Laboe,None,0,0,0,0,0,0
01057081,Stoltenberg,None,0,0,0,0,0,0
13074058,Niendorf,None,0,0,0,0,0,0
01053020,Büchen,None,0,0,0,0,0,0
01053019,Buchhorst,None,0,0,0,0,0,0
01053008,Behlendorf,None,0,0,0,0,0,0
01053119,Siebeneichen,None,0,0,0,0,0,0
01053098,Pogeez,None,0,0,0,0,0,0
01053035,Göttin,None,0,0,0,0,0,0
03357032,Klein Meckelsen,10,0,1,1,1,1,1
01062035,Hoisdorf,None,0,0,0,0,0,0
01056039,Pinneberg,50,0,0,0,0,1,1
01062050,Neritz,None,0,0,0,0,0,0
01062059,Rehhorst,None,0,0,0,0,0,0
01056044,Schenefeld,50,0,0,0,0,1,1
01062006,Bargteheide,None,0,0,0,0,0,0
01062082,Trittau,None,0,0,0,0,0,0
01058007,Arpsdorf,100,0,0,0,0,0,1
03353019,Hollenstedt,30,0,0,0,1,1,1
03355021,Lüdersburg,None,0,0,0,0,0,0
03355026,Neetze,None,0,0,0,0,0,0
01058175,Ahlefeld-Bistensee,100,0,0,0,0,0,1
01059184,Oeversee,100,0,0,0,0,0,1
01059148,Niesgrau,None,0,0,0,0,0,0
01059095,Wagersrott,None,0,0,0,0,0,0
01058121,Osdorf,None,0,0,0,0,0,0
01059049,Klappholz,100,0,0,0,0,0,1
01059056,Lottorf,100,0,0,0,0,0,1
01059176,Wees,100,0,0,0,0,0,1
01058150,Schwedeneck,None,0,0,0,0,0,0
03357050,Vierden,0,1,1,1,1,1,1
01057017,Dörnick,None,0,0,0,0,0,0
03355032,Rullstorf,None,0,0,0,0,0,0
08435057,Tettnang,None,0,0,0,0,0,0
03357029,Kalbe,10,0,1,1,1,1,1
01060090,Travenhorst,None,0,0,0,0,0,0
01060026,Gönnebek,None,0,0,0,0,0,0
01061047,Kaaks,20,0,0,1,1,1,1
01056011,Bullenkuhlen,50,0,0,0,0,1,1
01053135,Worth,None,0,0,0,0,0,0
03353028,Regesbostel,20,0,0,1,1,1,1
01060080,Stocksee,None,0,0,0,0,0,0
01061030,Grevenkop,20,0,0,1,1,1,1
01057070,Schellhorn,None,0,0,0,0,0,0
01058031,Brinjahe,100,0,0,0,0,0,1
01057090,Fargau-Pratjau,None,0,0,0,0,0,0
01057010,Boksee,None,0,0,0,0,0,0
01059103,Ausacker,100,0,0,0,0,0,1
01059042,Idstedt,100,0,0,0,0,0,1
01058165,Tüttendorf,None,0,0,0,0,0,0
01058029,Breiholz,50,0,0,0,0,1,1
01058129,Prinzenmoor,50,0,0,0,0,1,1
01058154,Sophienhamm,50,0,0,0,0,1,1
01059063,Norderbrarup,100,0,0,0,0,0,1
03256023,Pennigsehl,100,0,0,0,0,0,1
01062065,Rümpel,None,0,0,0,0,0,0
01053071,Kollow,None,0,0,0,0,0,0
01053122,Steinhorst,None,0,0,0,0,0,0
01053114,Schürensöhlen,None,0,0,0,0,0,0
01053121,Sirksfelde,None,0,0,0,0,0,0
01053109,Schiphorst,None,0,0,0,0,0,0
01061066,Looft,30,0,0,0,1,1,1
01061046,Itzehoe,20,0,0,1,1,1,1
03357023,Helvesiek,0,1,1,1,1,1,1
01059062,Neuberend,100,0,0,0,0,0,1
01058003,Alt Duvenstedt,100,0,0,0,0,0,1
01059094,Ulsnis,100,0,0,0,0,0,1
01058077,Hohenwestedt,50,0,0,0,0,1,1
01056023,Heidgraben,30,0,0,0,1,1,1
03357017,Groß Meckelsen,10,0,1,1,1,1,1
01060045,Kattendorf,100,0,0,0,0,0,1
01061003,Agethorst,20,0,0,1,1,1,1
01060031,Hagen,100,0,0,0,0,0,1
03359034,Nottensdorf,20,0,0,1,1,1,1
01058009,Aukrug,100,0,0,0,0,0,1
03353025,Moisburg,30,0,0,0,1,1,1
01060007,Bark,100,0,0,0,0,0,1
01056022,Heede,50,0,0,0,0,1,1
01060073,Schmalfeld,100,0,0,0,0,0,1
03353022,Königsmoor,10,0,1,1,1,1,1
01062020,Grande,None,0,0,0,0,0,0
01053129,Wentorf bei Hamburg,None,0,0,0,0,0,0
01055007,Bosau,None,0,0,0,0,0,0
01062076,Tangstedt,100,0,0,0,0,0,1
01060089,Trappenkamp,None,0,0,0,0,0,0
01061027,Engelbrechtsche Wildnis,10,0,1,1,1,1,1
01061037,Herzhorn,10,0,1,1,1,1,1
01061118,Kollmar,10,0,1,1,1,1,1
01061015,Borsfleth,0,1,1,1,1,1,1
01061054,Krempdorf,10,0,1,1,1,1,1
01061012,Blomesche Wildnis,0,1,1,1,1,1,1
01061114,Winseldorf,30,0,0,0,1,1,1
01061098,Schlotfeld,30,0,0,0,1,1,1
01061065,Lohbarbek,50,0,0,0,0,1,1
01059008,Böklund,100,0,0,0,0,0,1
01059002,Arnis,None,0,0,0,0,0,0
01059074,Scheggerott,None,0,0,0,0,0,0
01059116,Großsolt,100,0,0,0,0,0,1
01058056,Friedrichsholm,50,0,0,0,0,1,1
01057059,Postfeld,None,0,0,0,0,0,0
01058122,Ostenfeld (Rendsburg),100,0,0,0,0,0,1
01057011,Bothkamp,None,0,0,0,0,0,0
01058001,Achterwehr,None,0,0,0,0,0,0
01057005,Belau,None,0,0,0,0,0,0
01057080,Stolpe,None,0,0,0,0,0,0
01057024,Großharrie,100,0,0,0,0,0,1
01053036,Grabau,None,0,0,0,0,0,0
03355001,Adendorf,None,0,0,0,0,0,0
14626420,Ostritz,None,0,0,0,0,0,0
03357034,Lengenbostel,0,1,1,1,1,1,1
01062011,Braak,None,0,0,0,0,0,0
01061073,Neuenbrook,20,0,0,1,1,1,1
01061041,Hohenfelde,30,0,0,0,1,1,1
01060052,Latendorf,100,0,0,0,0,0,1
01062086,Witzhave,None,0,0,0,0,0,0
03357046,Stemmen,0,1,1,1,1,1,1
01056042,Raa-Besenbek,20,0,0,1,1,1,1
01056041,Quickborn,100,0,0,0,0,0,1
01060028,Groß Kummerfeld,100,0,0,0,0,0,1
01053060,Kasseburg,None,0,0,0,0,0,0
01053023,Dassendorf,None,0,0,0,0,0,0
01061100,Silzen,50,0,0,0,0,1,1
01061005,Auufer,50,0,0,0,0,1,1
01061115,Wittenbergen,50,0,0,0,0,1,1
01061089,Rade,50,0,0,0,0,1,1
01061028,Fitzbek,100,0,0,0,0,0,1
01061103,Störkathen,50,0,0,0,0,1,1
01061111,Wiedenborstel,100,0,0,0,0,0,1
01058047,Elsdorf-Westermühlen,50,0,0,0,0,1,1
01059141,Maasbüll,100,0,0,0,0,0,1
01058097,Lohe-Föhrden,100,0,0,0,0,0,1
01059018,Busdorf,100,0,0,0,0,0,1
01059097,Twedt,100,0,0,0,0,0,1
01059086,Taarstedt,100,0,0,0,0,0,1
01059083,Süderbrarup,100,0,0,0,0,0,1
01059076,Schnarup-Thumby,100,0,0,0,0,0,1
14626370,Niesky,None,0,0,0,0,0,0
13076012,Blievenstorf,None,0,0,0,0,0,0
13072114,Warnow,30,0,0,0,1,1,1
13076152,Wittenburg,None,0,0,0,0,0,0
13074077,Testorf-Steinfort,None,0,0,0,0,0,0
13076053,Grebs-Niendorf,None,0,0,0,0,0,0
13072090,Rukieten,10,0,1,1,1,1,1
13076060,Hagenow,None,0,0,0,0,0,0
13074019,Dorf Mecklenburg,100,0,0,0,0,0,1
13076107,Pampow,None,0,0,0,0,0,0
13074030,Groß Stieten,100,0,0,0,0,0,1
13072117,Wittenbeck,50,0,0,0,0,1,1
13072060,Kühlungsborn,100,0,0,0,0,0,1
13072001,Admannshagen-Bargeshagen,30,0,0,0,1,1,1
13076153,Wittendörp,None,0,0,0,0,0,0
13071067,Holldorf,None,0,0,0,0,0,0
13071140,Sponholz,None,0,0,0,0,0,0
12063293,Stechow-Ferchesar,None,0,0,0,0,0,0
13075002,Alt Tellin,None,0,0,0,0,0,0
13071156,Waren (Müritz),100,0,0,0,0,0,1
13075118,Rothemühl,None,0,0,0,0,0,0
09375181,Pettendorf,None,0,0,0,0,0,0
13071029,Demmin,100,0,0,0,0,0,1
12073578,Uckerfelde,None,0,0,0,0,0,0
13071143,Stuer,100,0,0,0,0,0,1
05166016,Nettetal,50,0,0,0,0,1,1
13075111,Pudagla,None,0,0,0,0,0,0
13075134,Tutow,None,0,0,0,0,0,0
15087015,Allstedt,100,0,0,0,0,0,1
13075110,Postlow,None,0,0,0,0,0,0
13071058,Grünow,None,0,0,0,0,0,0
13075090,Mellenthin,None,0,0,0,0,0,0
08426058,Hochdorf,None,0,0,0,0,0,0
13071166,Wulkenzin,None,0,0,0,0,0,0
13075086,Lühmannsdorf,None,0,0,0,0,0,0
13075125,Schmatzin,None,0,0,0,0,0,0
13073046,Kramerhof,None,0,0,0,0,0,0
13071118,Priborn,None,0,0,0,0,0,0
13071097,Melz,None,0,0,0,0,0,0
13075080,Loddin,None,0,0,0,0,0,0
09174143,Schwabhausen,100,0,0,0,0,0,1
13071059,Gültz,None,0,0,0,0,0,0
09183112,Ampfing,None,0,0,0,0,0,0
13072099,Steffenshagen,50,0,0,0,0,1,1
13072075,Nienhagen,30,0,0,0,1,1,1
01055010,Dahme,None,0,0,0,0,0,0
13072083,Reddelich,50,0,0,0,0,1,1
13072017,Börgerende-Rethwisch,50,0,0,0,0,1,1
13072030,Elmenhorst/Lichtenhagen,30,0,0,0,1,1,1
13072064,Lambrechtshagen,20,0,0,1,1,1,1
01055046,Fehmarn,None,0,0,0,0,0,0
13072006,Bad Doberan,50,0,0,0,0,1,1
13075056,Kamminke,None,0,0,0,0,0,0
09775152,Senden,None,0,0,0,0,0,0
