AGS,pop_density,male,female,foreign,employed,unemployed,avg_income,avg_age,age 0-17,age 18-24,age 25-44,age 45-64,age 65+,protestant,catholic,religion_other
03158026,165.3620352250489,0.47928994082840237,0.5207100591715976,0.016568047337278107,,0.03747534516765286,27600.0,47.4,14.4,7.5,21.2,31.6,25.4,0.5954635108481262,0.14437869822485208,0.2601577909270217
03158027,137.98234552332914,0.4843721440321696,0.5154450740266862,0.04167428258088101,0.3255346371778468,0.04094315481630415,29400.0,46.5,16.4,7.3,19.8,32.5,24.0,0.5781392798391519,0.0879181136903674,0.3337598245293365
03158028,45.82924435721296,0.49678800856531047,0.5032119914346895,0.0032119914346895075,0.3468950749464668,0.02462526766595289,28900.0,45.6,16.6,6.6,22.3,32.6,21.9,0.6948608137044968,0.09314775160599571,0.21199143468950749
03158029,56.27668659265584,0.5128983308042488,0.48558421851289835,0.018209408194233688,0.3323216995447648,0.027314112291350532,30200.0,43.2,19.6,5.9,22.5,33.6,18.3,0.6418816388467374,0.054628224582701064,0.30197268588770865
03158030,232.76612584091808,0.49608976538592314,0.5039102346140768,0.017001020061203673,0.37096225773546415,0.018871132267936075,36800.0,45.3,16.7,5.9,22.3,34.3,20.8,0.5566133968038083,0.09316558993539613,0.35022101326079563
03158031,37.895602137279084,0.5,0.5,0.006507592190889371,0.35357917570498915,0.02386117136659436,28800.0,46.3,16.8,4.9,20.9,35.0,22.4,0.6898047722342733,0.10845986984815618,0.2017353579175705
03158032,42.94444444444444,0.5161707632600259,0.48382923673997413,0.007761966364812419,0.34411384217335056,0.0258732212160414,32100.0,44.8,18.8,5.7,21.2,32.7,21.6,0.6119016817593791,0.08926261319534282,0.2988357050452781
03158033,115.04739336492892,0.49536560247167866,0.5036045314109165,0.007209062821833162,0.4160659114315139,0.015447991761071062,36200.0,45.1,17.2,6.2,21.6,36.2,18.8,0.5592173017507724,0.10401647785787847,0.3357363542739444
03158034,64.19650291423814,0.48119325551232167,0.5175097276264592,0.009079118028534372,,0.0324254215304799,26400.0,46.1,15.6,5.9,23.8,30.0,24.7,0.5797665369649806,0.14267185473411154,0.27626459143968873
03158035,61.82572614107883,0.5261744966442953,0.4738255033557047,0.013422818791946308,0.34630872483221475,0.04832214765100671,26400.0,42.7,18.4,8.9,21.3,35.3,16.2,0.5597315436241611,0.08456375838926175,0.35570469798657717
03158036,261.72043010752685,0.5036976170912079,0.49548069022185703,0.01972062448644207,0.34346754313886607,0.027115858668857847,34700.0,44.8,17.8,7.2,19.3,36.4,19.3,0.5217748562037798,0.07559572719802794,0.4018077239112572
03158037,659.2281238058846,0.48622381946054566,0.5137761805394544,0.05116315016616431,0.34227915603987946,0.04014993430713347,33000.0,45.9,15.4,8.0,22.6,29.7,24.4,0.4625164232166319,0.1214351959193137,0.41604838086405443
03158038,,,,,,,29100.0,44.7,18.7,5.7,22.0,32.4,21.2,,,
03158039,,,,,,,,,,,,,,,,
03158040,,,,,,,,,,,,,,,,
03158501,,,,,,,,,,,,,,,,
03158502,,,,,,,,,,,,,,,,
03158503,,,,,,,,,,,,,,,,
03159000,,,,,,,,,,,,,,,,
03159001,,,,,,,,,,,,,,,,
03159002,,,,,,,,,,,,,,,,
03159003,,,,,,,,,,,,,,,,
03159004,,,,,,,,,,,,,,,,
03159005,,,,,,,,,,,,,,,,
03159006,,,,,,,,,,,,,,,,
03159007,,,,,,,,,,,,,,,,
03159008,,,,,,,,,,,,,,,,
03159009,,,,,,,,,,,,,,,,
03159010,,,,,,,,,,,,,,,,
03159011,,,,,,,,,,,,,,,,
03159012,,,,,,,,,,,,,,,,
03159013,,,,,,,,,,,,,,,,
03159014,,,,,,,,,,,,,,,,
03159015,,,,,,,,,,,,,,,,
03159016,,,,,,,,,,,,,,,,
03159017,,,,,,,,,,,,,,,,
03159018,,,,,,,,,,,,,,,,
03159019,,,,,,,,,,,,,,,,
03159020,,,,,,,,,,,,,,,,
03159021,,,,,,,,,,,,,,,,
03159022,,,,,,,,,,,,,,,,
03159023,,,,,,,,,,,,,,,,
03159024,,,,,,,,,,,,,,,,
03159025,,,,,,,,,,,,,,,,
03159026,,,,,,,,,,,,,,,,
03159027,,,,,,,,,,,,,,,,
03159028,,,,,,,,,,,,,,,,
03159029,,,,,,,,,,,,,,,,
03159030,,,,,,,,,,,,,,,,
03159031,,,,,,,,,,,,,,,,
03159032,,,,,,,,,,,,,,,,
03159033,,,,,,,,,,,,,,,,
03159034,,,,,,,,,,,,,,,,
03159035,,,,,,,,,,,,,,,,
03159036,,,,,,,,,,,,,,,,
03159037,,,,,,,,,,,,,,,,
03159038,,,,,,,,,,,,,,,,
03159039,,,,,,,,,,,,,,,,
03159501,,,,,,,,,,,,,,,,
32000000,231.49955624620765,0.4850847240762278,0.5149157533501005,0.07110739991711879,0.3580048162768003,0.039138455544924865,31300.0,44.6,16.4,7.7,24.4,29.7,21.8,0.4804952247818639,0.13358293181779118,0.3859223208266732
03241000,481.16782203286243,0.48308081724488316,0.5169209972419799,0.09195728697924227,0.3644723472202061,0.04312218754536217,32299.999999999996,43.9,16.3,7.8,26.3,28.7,21.0,0.41296904485411523,0.12817081579329365,0.4588619538394542
03241002,321.9029996104402,0.4861585937736363,0.5138414062263638,0.04489758872114483,0.3539466916770036,0.028287901249508366,31000.0,46.2,16.1,7.1,21.1,31.4,24.3,0.5164130336126826,0.11563246906483526,0.3679544973224821
03241003,256.74232309746327,0.4791818339400243,0.5208181660599758,0.04804992199687987,0.35815565955971573,0.038966892009013696,33700.0,45.3,16.5,6.6,23.2,30.7,23.0,0.4903796151846074,0.11974345640492286,0.3898769284104697
03241004,133.4430113187681,0.47401124371239767,0.5259887562876023,0.035802347371535655,0.3525495611007003,0.01938060952756682,41900.0,45.5,18.0,6.2,21.5,29.8,24.4,0.5179998027418877,0.09877699970411283,0.3832231975539994
03241005,750.2080443828016,0.4842098186524143,0.5157901813475857,0.09158137111548094,0.3684935881275316,0.042555337064488476,29800.0,45.0,16.7,7.7,22.6,29.3,23.7,0.3866283466949024,0.15388493924267635,0.4594867140624212
03241006,326.84454756380507,0.48164974799460497,0.5183502520053951,0.04997515439767161,0.36097110811386385,0.024277702846596153,38100.0,45.5,17.2,6.9,21.6,31.2,23.2,0.4597146305103997,0.13274650386881523,0.4075388656207851
03241007,582.837238758708,0.48114745191785285,0.5188525480821471,0.04340975768771053,0.3418993806367489,0.023361947191133325,40400.0,46.0,17.6,5.7,20.6,31.9,24.1,0.4531131152884929,0.11659241551667934,0.4302944691948278
03241008,381.1412315930388,0.4877727532159635,0.5122272467840365,0.05369451639812091,0.34644597620406553,0.021820257277077752,46100.0,45.8,16.5,6.0,22.7,30.8,24.0,0.44114677086534665,0.11792597796022303,0.4409272511744303
03241009,1141.42689371697,0.47565398564704064,0.5243460143529594,0.08061321604033234,0.3607274223834144,0.04107827250045014,29900.0,45.7,16.5,6.6,22.7,30.4,23.9,0.38686112611569823,0.1437610926769041,0.4693777812073977
03241010,707.2223768438631,0.48523248263513113,0.5147675173648688,0.08612581413195333,0.3881663092028886,0.04126247023868086,29900.0,44.0,17.4,7.2,25.1,28.8,21.4,0.3863166801125519,0.12390547214734067,0.4897778477401074
03241011,335.70753974500235,0.4905638260461845,0.5094361739538155,0.05321767670847497,0.38169030594303127,0.03746336888993084,30500.0,44.0,17.3,7.9,23.4,30.6,20.8,0.5008791466416598,0.10901418356581878,0.3901066697925214
03241012,121.79239741545692,0.49290340361030727,0.5070965963896927,0.03895089798355611,0.35446235818290384,0.03059115336916081,32100.0,44.4,17.6,7.4,22.3,31.0,21.6,0.540742271829498,0.10787285838960084,0.3513848697809012
03241013,204.7867581270504,0.4847447753586252,0.5152552246413747,0.029782276268841477,0.379960678657249,0.02206364232141557,37200.0,45.5,17.6,5.8,22.9,30.0,23.8,0.5166387533678002,0.11192019223767567,0.37144105439452413
03241014,612.625727898359,0.4859796932382804,0.5140203067617196,0.08006048822639879,0.3734715921365306,0.03797796500324044,31200.0,44.5,17.0,7.6,23.0,31.1,21.3,0.40946208684381075,0.14599265500108013,0.4445452581551091
03241015,588.9526276831976,0.48735350488578877,0.512677914977849,0.07245420554874792,0.38281961856285546,0.0391177302290508,29500.0,44.3,16.9,7.6,24.1,29.7,21.8,0.4221887077010086,0.13208910673327678,0.44575360542935244
03241016,222.70395819219976,0.5028246132452633,0.49717538675473666,0.04510690074743612,0.37771597427429165,0.024465496262819398,33200.0,43.2,18.1,6.7,25.1,31.8,18.3,0.506387971493134,0.12093690248565965,0.37267512602120634
03241017,178.8060822226394,0.48304461942257215,0.5169553805774278,0.04136482939632546,0.337917760279965,0.03758530183727034,30400.0,46.7,15.9,6.4,21.2,31.2,25.3,0.5489763779527559,0.10834645669291339,0.3426771653543307
03241018,141.74018212862833,0.491542438387793,0.5085077548561964,0.03714300055212568,0.36590874868242734,0.03277618832505145,29700.0,43.7,18.9,7.0,23.2,30.6,20.3,0.5892686844350751,0.07197711188074085,0.3388043969281735
03241019,162.80934525526393,0.4853133968748893,0.5146866031251107,0.03823122984799632,0.36753711511887466,0.02101123197392198,41400.0,44.7,18.1,6.2,22.1,31.7,21.9,0.49307302554654003,0.10296566630053502,0.4039613081529249
03241020,258.7021197471179,0.48781714942859195,0.512182850571408,0.03169697405304391,0.33608855027671963,0.02300007187522461,36200.0,45.7,17.6,6.2,20.6,32.2,23.3,0.4939265435204485,0.10155969237403867,0.4045137641055128
03241021,323.3052196053469,0.4830556444269436,0.5169443555730564,0.05436467895552876,0.3591908055029163,0.026948539364555903,32200.000000000004,44.3,17.5,7.3,22.8,31.2,21.2,0.5017350429453892,0.12206826963305688,0.37619668742155393
03241001,2480.7289115313024,0.48018427537834507,0.5198157246216549,0.13201399639821806,0.3644612334523396,0.05515228586774509,31400.0,42.7,15.2,8.7,30.3,26.4,19.3,0.3470624940760166,0.13663272882373384,0.5163047771002496
03251000,106.2336198960728,0.4954565901934323,0.5045386746217772,0.042597722376115726,0.3747709354357554,0.02387953689892748,32200.000000000004,44.5,17.4,7.4,22.6,31.4,21.2,0.5667684731396643,0.1054194189928262,0.3278073726827189
03251001,69.49429037520392,0.49295774647887325,0.5070422535211268,0.025821596244131457,0.33568075117370894,0.01643192488262911,26900.0,46.2,17.6,6.8,20.8,30.7,24.0,0.715962441314554,0.0539906103286385,0.2300469483568075
03251002,52.630674002751036,0.5119242077752368,0.48742241097680494,0.06043776543613198,0.32734400522705,0.023848415550473703,31300.0,44.8,19.4,6.1,19.5,33.9,21.1,0.6386801698791245,0.04639006860503104,0.3142763802678863
03251003,37.16021746082507,0.5094664371772806,0.4905335628227194,0.021514629948364887,0.41910499139414803,0.019793459552495698,29800.0,44.3,17.9,10.4,18.9,33.5,19.4,0.8442340791738382,0.031841652323580036,0.12392426850258176
03251004,76.0829774252593,0.5108259823576584,0.48917401764234164,0.012830793905372895,0.39695268644747395,0.023255813953488372,29000.0,42.8,16.8,9.1,25.5,30.8,17.8,0.7401764234161988,0.07137129109863673,0.1884522854851644
03251005,117.03265228184075,0.5010605318975363,0.4989394681024637,0.0486213085332028,0.37085984663077176,0.030837004405286344,29200.0,44.6,17.2,8.4,22.4,29.5,22.5,0.6457823462228749,0.10295317343775494,0.2512644803393702
03251006,40.14654839953722,0.5120076849183477,0.48799231508165225,0.04226705091258405,0.3765609990393852,0.024975984630163303,29100.0,46.0,14.5,7.6,22.8,31.8,23.3,0.7694524495677233,0.07684918347742556,0.15369836695485112
03251007,91.96179628640921,0.4950328989807767,0.5049671010192234,0.03605986324345246,0.38420848922719647,0.025158044123338923,30900.0,44.8,16.9,7.6,21.5,33.2,20.8,0.5731518513740163,0.08179589730357373,0.34505225132241
03251008,41.795366795366796,0.4926866820631255,0.5073133179368745,0.059276366435719784,0.36027713625866054,0.022324865280985373,26900.0,44.0,19.4,6.8,21.3,32.6,19.9,0.7136258660508084,0.03464203233256351,0.2517321016166282
03251009,33.54037267080745,0.4824561403508772,0.5175438596491229,0.030214424951267055,0.4064327485380117,0.018518518518518517,29500.0,43.9,18.5,6.9,23.1,32.8,18.7,0.767056530214425,0.12280701754385964,0.1101364522417154
03251010,,0.4900525226802483,0.5101066369568678,0.05491007480502944,,0.0267388190354926,,,,,,,,0.6108546872513131,0.07050771924240012,0.31879675314340283
03251011,28.007075471698112,0.4905263157894737,0.5073684210526316,0.0,0.3957894736842105,0.018947368421052633,31000.0,43.7,16.6,9.2,22.4,32.9,18.9,0.7115789473684211,0.07789473684210527,0.20842105263157895
03251012,152.77565084226646,0.4800150357098108,0.5199849642901891,0.051309359729357226,0.36292444555820075,0.03790251848139331,31900.0,43.8,17.2,8.5,23.8,29.9,20.7,0.5907154491918306,0.13325397819822077,0.2760305726099486
03251013,62.36421725239616,0.5047814207650273,0.49556010928961747,0.042008196721311473,0.3831967213114754,0.01980874316939891,30100.0,43.5,19.6,6.7,23.2,30.8,19.7,0.7161885245901639,0.09289617486338798,0.1912568306010929
03251014,33.45430550973276,0.504930966469428,0.49506903353057197,0.03353057199211045,0.3629191321499014,0.01775147928994083,27900.0,44.2,17.8,8.5,23.1,28.6,21.9,0.7751479289940828,0.0601577909270217,0.16469428007889547
03251015,31.352124183006534,0.511400651465798,0.48859934853420195,0.024104234527687295,0.3752442996742671,0.028013029315960912,30200.0,45.2,16.7,8.3,18.7,35.7,20.6,0.7498371335504886,0.08013029315960912,0.1700325732899023
03251016,,0.4965786901270772,0.5034213098729228,0.01466275659824047,,,,,,,,,,0.7135874877810362,0.04105571847507331,0.24535679374389052
03251017,23.51550183920126,0.5044692737430168,0.4949720670391061,0.02011173184357542,0.3614525139664804,0.01899441340782123,27500.0,44.2,17.6,9.2,20.8,31.1,21.2,0.7486033519553073,0.07988826815642458,0.17094972067039105
03251018,45.411013567438154,0.789103690685413,0.2126537785588752,0.0210896309314587,0.18453427065026362,0.05272407732864675,15400.0,53.3,5.8,3.9,17.1,44.9,28.3,0.5746924428822495,0.13708260105448156,0.28998242530755713
03251019,20.54538662682107,0.49454545454545457,0.5054545454545455,0.04727272727272727,0.35818181818181816,0.03090909090909091,28600.0,45.1,15.3,7.9,24.8,29.6,22.4,0.7054545454545454,0.09272727272727273,0.2018181818181818
03251020,42.664487127094404,0.5038314176245211,0.49808429118773945,0.029693486590038315,0.37452107279693486,0.023946360153256706,31100.0,47.6,12.6,5.9,22.7,35.8,23.1,0.6340996168582376,0.13505747126436782,0.23275862068965517
03251021,52.0,0.5304067660088603,0.4695932339911397,0.18848167539267016,0.31776077325815544,0.016512283527990335,29200.0,46.2,17.4,7.4,19.0,31.3,24.8,0.6331051147805075,0.056786145791381394,0.3101087394281112
03251022,47.42857142857143,0.5208526413345691,0.48007414272474513,0.08155699721964782,0.35217794253938833,0.027803521779425393,28300.0,45.8,14.8,6.2,23.9,32.8,22.2,0.5959221501390176,0.15013901760889714,0.2548656163113994
03251023,432.51798561151077,0.46739853626081174,0.5319361277445109,0.07784431137724551,0.39288090485695276,0.016300731869594146,33900.0,44.6,18.1,7.4,22.8,28.6,23.1,0.6197604790419161,0.12009314703925482,0.25948103792415167
03251024,25.60128273650454,0.5156576200417536,0.48851774530271397,0.05010438413361169,0.3465553235908142,0.03549060542797495,27300.0,45.2,16.4,7.5,20.6,35.0,20.4,0.7599164926931107,0.09394572025052192,0.15031315240083507
03251025,70.83333333333333,0.5121951219512195,0.4878048780487805,0.03156384505021521,0.3486370157819225,0.024390243902439025,26500.0,45.5,15.6,7.4,21.9,34.5,20.6,0.6901004304160688,0.10616929698708752,0.20373027259684362
03251026,78.32287507130633,0.5127458120903132,0.4879825200291333,0.04078659868900218,0.37509104151493083,0.019664967225054626,30600.0,45.1,17.2,6.3,21.8,35.0,19.8,0.6518572469045885,0.055353241077931534,0.29351784413692644
03251027,43.6348751534998,0.4981238273921201,0.50187617260788,0.03095684803001876,0.3395872420262664,0.0225140712945591,28100.0,45.1,17.1,7.8,20.7,32.7,21.6,0.7457786116322702,0.07879924953095685,0.175422138836773
03251028,83.0150068212824,0.5168447000821693,0.48315529991783074,0.0238290879211175,0.3993426458504519,0.0238290879211175,28800.0,42.0,19.9,6.8,24.8,33.3,15.2,0.6368118323746919,0.07477403451109285,0.28841413311421527
03251029,66.88,0.49760765550239233,0.5,0.03827751196172249,0.4138755980861244,0.007177033492822967,34300.0,43.6,17.5,9.1,22.1,31.3,20.0,0.7416267942583732,0.0645933014354067,0.19138755980861244
03251030,54.76904619076184,0.5010952902519168,0.49890470974808326,0.04600219058050383,0.40251916757940853,0.019167579408543262,32000.0,43.5,18.1,8.1,24.8,29.1,19.9,0.7360350492880613,0.07886089813800658,0.1851040525739321
03251031,40.078392944634984,0.5220048899755502,0.480440097799511,0.014669926650366748,0.3264058679706601,0.02078239608801956,28300.0,43.5,19.3,8.0,20.7,33.4,18.7,0.7298288508557457,0.05256723716381418,0.2200488997555012
03251032,58.89830508474576,0.5114453891432309,0.48790058862001306,0.02289077828646174,0.3708306082406802,0.02485284499672989,28100.0,43.5,18.2,9.5,20.8,32.2,19.3,0.7331589274035317,0.04708960104643558,0.21909744931327665
03251033,102.13903743315508,0.5151026983487716,0.48489730165122835,0.022150624244865084,0.39468385018123237,0.01973419250906162,33800.0,42.7,19.2,7.9,22.7,33.1,17.1,0.6314941602899719,0.04309303262182843,0.32541280708819975
03251034,89.87341772151899,0.4984350547730829,0.5015649452269171,0.050078247261345854,0.35289514866979654,0.01643192488262911,26200.0,43.8,19.9,7.7,20.7,30.0,21.8,0.7143974960876369,0.03599374021909233,0.24960876369327073
03251035,37.57700205338809,0.5100182149362478,0.48633879781420764,0.02185792349726776,0.32786885245901637,0.020036429872495445,31800.0,45.3,16.3,6.0,24.0,32.8,21.0,0.7358834244080146,0.03278688524590164,0.22768670309653916
03251036,73.7556561085973,0.495398773006135,0.504601226993865,0.07515337423312883,0.43098159509202455,0.027607361963190184,29600.0,40.9,20.7,10.6,21.9,31.0,15.9,0.6487730061349694,0.13190184049079753,0.21932515337423314
03251037,396.5466568699486,0.4866592551417454,0.5133407448582545,0.03421654005311593,0.3782039404607498,0.01883762584151689,35900.0,45.1,17.6,5.8,23.8,28.9,23.9,0.4635908838243469,0.0826385028719659,0.45377061330368723
03251038,39.005524861878456,0.4995278564683664,0.4995278564683664,0.02077431539187913,0.3597733711048159,0.0226628895184136,29700.0,46.5,16.0,6.3,19.0,35.5,23.1,0.6931067044381491,0.05571293673276676,0.2502360717658168
03251039,41.90759254255607,0.5125725338491296,0.486782720825274,0.013539651837524178,0.3372018052869117,0.015473887814313346,36200.0,44.5,17.0,5.7,23.4,33.9,20.1,0.6492585428755642,0.030303030303030304,0.31979368149580917
03251040,113.15860822413013,0.4905358996885233,0.5094641003114767,0.05047520166120917,0.35739956872454276,0.03633895056305407,29000.0,44.5,17.7,8.3,22.3,29.2,22.4,0.6386071400047919,0.06908393898250939,0.2923089210126987
03251041,184.7963730164934,0.4908421809568123,0.5091578190431877,0.039380736855462964,0.3796793705850006,0.02372996066156254,32800.0,44.3,17.6,7.2,22.4,32.7,20.1,0.5302229178122753,0.07144367835539951,0.3983334038323252
03251042,107.14348244769324,0.5026554457063486,0.49734455429365143,0.03513358934553477,0.3804232371925811,0.02516545469401095,30600.0,42.8,19.3,8.1,22.0,32.8,17.8,0.29487703243729063,0.522264890922461,0.1828580766402484
03251043,37.8051562856491,0.5588412794206397,0.44176222088111045,0.19191309595654799,0.31140615570307784,0.015087507543753771,28400.0,46.8,15.6,6.6,23.1,28.9,25.8,0.6807483403741702,0.04345202172601086,0.2764031382015691
03251044,59.2280163599182,0.500503524672709,0.499496475327291,0.06229319522370882,0.38397352898863474,0.021004172061573876,27400.0,45.2,15.8,7.7,23.0,32.1,21.5,0.783484390735146,0.06315638037692418,0.1533592288879298
03251045,26.817042606516292,0.507343124165554,0.48998664886515353,0.01602136181575434,0.38050734312416556,0.020026702269692925,26500.0,46.6,15.6,6.0,22.4,33.1,22.9,0.8331108144192256,0.04672897196261682,0.11748998664886515
03251046,67.68924302788844,0.5144202472042377,0.4855797527957622,0.02118893466745144,0.37845791642142435,0.0164802825191289,33500.0,42.2,19.1,8.7,23.0,30.8,18.4,0.7210123602118893,0.07769276044732196,0.2012948793407887
03251047,496.3171864631719,0.48967176950330904,0.510328230496691,0.03278962497493148,0.39354234908750585,0.019921117721772845,35000.0,44.6,16.6,7.4,23.1,32.1,20.8,0.4846914900728658,0.07426967043251555,0.44103883949461864
03251048,,,,,,,34100.0,45.1,17.4,6.8,22.8,30.9,22.1,,,
03251049,,,,,,,,,,,,,,,,
03252000,188.73676409631594,0.47947211148749824,0.5205278885125018,0.060675234095794596,0.3435135332991701,0.04043019053767162,28800.0,46.4,15.6,7.3,21.4,31.0,24.6,0.5568052496023532,0.11331101631183489,0.32988373408581184
03252001,104.13891531874405,0.4895386021014162,0.5104613978985838,0.02914572864321608,0.38373686614892644,0.028871630881681133,28600.0,45.8,15.6,7.5,21.5,32.7,22.7,0.6466879853814527,0.09767016902695294,0.2556418455915943
03252002,164.082087473303,0.48455008488964346,0.5154499151103565,0.04810413129598189,0.34533106960950766,0.030560271646859084,29000.0,46.5,16.3,6.8,20.2,32.1,24.7,0.5777023203169214,0.09575551782682512,0.3265421618562535
03252003,308.71530019367333,0.4602676704307821,0.5397846089502301,0.07810539523212046,0.3148264324550397,0.03889585947302384,29000.0,49.7,12.9,6.2,20.4,30.5,30.0,0.49231493099121704,0.14836888331242157,0.35936846507737347
03252004,82.44070816167465,0.4901404646137223,0.5098595353862777,0.030118854673149648,0.3364397622906537,0.02485143165856294,30200.0,46.3,16.7,6.7,20.1,33.0,23.5,0.6435710426796326,0.09184224743381955,0.2645867098865478
03252005,88.88501134182516,0.4826266195524146,0.5173733804475854,0.03396152336081665,0.38564978405967804,0.028366705928543384,28500.0,45.7,15.8,7.4,21.8,32.3,22.7,0.6643109540636042,0.08156654888103651,0.2541224970553592
03252006,554.6369588585948,0.47480442596377476,0.5251955740362253,0.08293396292902953,0.3318944252590035,0.0547959687081542,28700.0,45.9,15.6,8.1,22.1,29.7,24.4,0.4914722672492776,0.12481499753330044,0.38371273521742194
03252007,153.80267641925028,0.49086683960224814,0.5091331603977518,0.05171854734111543,0.3624081279723303,0.030804150453955903,29600.0,45.3,17.0,7.0,22.2,31.5,22.3,0.6017077388672719,0.11067877215737137,0.28761348897535666
03252008,102.47057576078889,0.4908940397350993,0.5090024834437086,0.022868377483443707,0.34447433774834435,0.033319536423841056,27200.0,46.5,16.2,6.9,20.9,31.5,24.5,0.6623551324503312,0.08112582781456953,0.25641556291390727
03254000,230.1954540554436,0.4823573911633855,0.5176390064662548,0.04695689763864623,0.3469046632684306,0.038790324033213856,30300.0,45.1,16.2,8.2,22.7,30.4,22.5,0.47506979592571913,0.2366649255209928,0.28826167618292836
03254001,54.68666309587573,0.4877571008814887,0.5122428991185113,0.029382957884427033,0.3751224289911851,0.021547502448579822,27700.0,45.9,14.6,8.5,21.2,32.7,22.9,0.722820763956905,0.07345739471106758,0.20372184133202742
03254002,266.85424101015644,0.48408167463868745,0.5159183253613125,0.039037185619503166,0.33420768399938283,0.0403229954225171,29500.0,47.4,14.8,7.2,20.7,30.8,26.5,0.5834490562156046,0.11196831764645374,0.3045826261379417
03254003,224.78944413250983,0.4953165979767703,0.5046834020232297,0.0234794554764581,0.3801673535656301,0.02035718746097165,35700.0,43.6,18.5,7.2,22.5,33.5,18.4,0.42462845010615713,0.32046958910952916,0.2549019607843137
03254004,92.13709677419355,0.5032822757111597,0.49671772428884026,0.009846827133479213,0.3424507658643326,0.016411378555798686,29200.0,45.9,18.1,6.0,22.2,29.6,24.0,0.6673960612691466,0.10831509846827134,0.22428884026258206
03254005,198.9718372820742,0.48191417658953045,0.5180858234104696,0.026735565041563693,0.34658878154721784,0.03295139668988242,29500.0,46.5,16.2,6.8,20.8,32.1,24.1,0.5344866322174792,0.21613120647045608,0.2493821613120647
03254006,205.5925432756325,0.4954663212435233,0.5038860103626943,0.017487046632124352,0.36917098445595853,0.029792746113989636,26300.0,45.0,17.8,6.6,22.1,33.0,20.6,0.6845854922279793,0.0822538860103627,0.23251295336787564
03254007,56.42331635540464,0.4934804413239719,0.506519558676028,0.009027081243731194,0.34704112337011034,0.0320962888665998,30600.0,46.0,17.0,6.3,21.5,31.2,23.9,0.6810431293881645,0.08926780341023069,0.2296890672016048
03254008,92.6392694063927,0.49152208201892744,0.5084779179810726,0.02316640378548896,0.3544952681388013,0.035686119873817035,25900.0,46.6,16.3,6.3,20.9,32.3,24.2,0.636731072555205,0.13397082018927445,0.2292981072555205
03254009,75.90163934426229,0.5021598272138229,0.49676025917926564,0.00755939524838013,0.3531317494600432,0.026997840172786176,27600.0,46.2,16.4,8.4,17.1,35.2,23.0,0.7289416846652268,0.06587473002159827,0.2041036717062635
03254010,87.95741849634065,0.48411497730711045,0.5158850226928896,0.0113464447806354,0.3260211800302572,0.0264750378214826,27400.0,46.9,16.6,6.2,20.0,32.7,24.5,0.7072617246596067,0.10136157337367625,0.1913767019667171
03254011,222.80701754385964,0.4855147823503194,0.5144852176496806,0.026890506611201903,0.3293715644035062,0.020205021542118555,34500.0,45.9,16.9,6.7,20.7,31.9,23.8,0.38909523102065074,0.3534393106522062,0.25746545832714307
03254012,50.08210180623974,0.5049180327868853,0.4967213114754098,0.004918032786885246,0.3655737704918033,0.02622950819672131,26900.0,44.1,18.3,6.0,24.6,30.4,20.6,0.7065573770491803,0.07868852459016394,0.21639344262295082
03254013,123.98540811673507,0.49577050386171384,0.5045972784111806,0.016917984553144538,0.37329900698786317,0.024273630011033467,31800.0,45.8,15.4,7.5,21.6,33.4,22.2,0.7153365207796984,0.08458992276572269,0.20044133872747333
03254014,188.72353804233913,0.48745002221235006,0.5124389160373167,0.04075966237227899,0.3457352287872057,0.035206574855619725,29300.0,46.0,15.8,7.3,21.8,32.0,23.0,0.5960684140382052,0.10195468680586406,0.3018658374055975
03254015,76.88524590163935,0.5031982942430704,0.4989339019189765,0.006396588486140725,0.39019189765458423,0.029850746268656716,30000.0,45.6,16.2,6.4,21.9,34.6,20.8,0.4584221748400853,0.31982942430703626,0.22388059701492538
03254016,175.42182227221596,0.4908624559153575,0.5094581596665598,0.01955755049695415,0.3344020519397243,0.0391151009939083,26800.0,46.2,16.0,7.5,20.5,31.6,24.4,0.6197499198461045,0.10965052901571017,0.2709201667201026
03254017,287.49631377174876,0.49174274284542,0.5082572571545799,0.030156939173248538,0.38824494819981537,0.026464252743871167,32500.0,43.4,18.6,7.6,23.3,31.6,18.9,0.34465073340855473,0.43276233459842034,0.22258693199302493
03254018,254.78387566779992,0.4729317575295463,0.5268776210446054,0.031452535264963784,0.378574151734655,0.046130385055280214,27600.0,45.9,15.1,8.0,22.8,30.9,23.2,0.6326725123903927,0.12523827678231034,0.24189858940144873
03254019,77.58846657929227,0.4966216216216216,0.5033783783783784,0.015202702702702704,0.34628378378378377,0.02702702702702703,24700.0,47.8,12.8,6.4,19.9,37.4,23.5,0.7516891891891891,0.08277027027027027,0.16554054054054054
03254020,234.38814340076107,0.49226694010082883,0.5078185080748526,0.018542254122874476,0.38383320516106983,0.019823976758096214,33100.0,43.7,18.2,7.4,23.4,31.6,19.4,0.2819789797487824,0.5270443476031786,0.19106212082372043
03254021,1079.9956606639184,0.470839946159873,0.529160053840127,0.07974566566888322,0.32621491853667356,0.052996363782469816,29800.0,44.3,15.2,10.3,24.3,28.1,22.2,0.37395785202000925,0.27836149225545936,0.3476806557245314
03254022,118.70809484873263,0.4882215181154429,0.5117784818845571,0.022041603526656565,0.3541810166689627,0.025485604077696653,34400.0,44.7,18.8,6.1,21.9,32.0,21.2,0.550351288056206,0.20099187215869954,0.24865683978509437
