AGS,year,Land,post_2010,post_2014,Union,SPD,Grüne,FDP,Linke,Andere
09187118,2013,BY,1,0,52.63659466327827,14.580686149936467,10.19695044472681,2.8907242693773827,1.2706480304955527,18.424396442185515
09187118,2018,BY,1,1,38.0,5.47945205479452,20.356164383561644,5.26027397260274,1.9726027397260273,28.95890410958904
09187120,2008,BY,0,0,46.7882934245534,14.177118966172559,13.645001900418091,7.487647282402128,2.6225769669327255,15.3173698213607
09187120,2013,BY,1,0,53.72724149776709,15.802129852284438,10.614908965991068,2.713844039848849,1.6489178976296803,15.527310202679493
09187120,2018,BY,1,1,38.08705612829324,7.416953035509737,19.387170675830472,6.156930126002291,2.7777777777777777,26.202749140893474
09187121,2008,BY,0,0,46.86390532544379,8.757396449704142,18.698224852071004,9.70414201183432,1.5384615384615385,14.55621301775148
09187121,2013,BY,1,0,50.9719222462203,12.095032397408207,12.63498920086393,4.859611231101512,0.755939524838013,18.790496760259177
09187121,2018,BY,1,1,37.31193580742227,4.613841524573721,25.67703109327984,5.2156469408224675,1.60481444332999,25.77733199598796
09187122,2008,BY,0,0,42.38814240199474,13.78307244770744,12.079235351156669,9.682781548690954,3.615459204876022,18.479013713810776
09187122,2013,BY,1,0,54.99566670793612,15.63699393339111,8.493252445214807,2.476166893648632,1.621889315339854,16.788411538937726
09187122,2018,BY,1,1,40.01487937081517,6.047401424168349,16.12286109044532,5.579764055691359,2.3063024763524287,29.95004782654905
09187123,2008,BY,0,0,56.390977443609025,12.030075187969924,12.781954887218044,3.7593984962406015,1.5037593984962405,14.285714285714285
09187123,2013,BY,1,0,61.832061068702295,9.923664122137405,6.870229007633588,3.0534351145038165,0.7633587786259541,19.083969465648856
09187123,2018,BY,1,1,41.66666666666667,5.303030303030303,23.484848484848484,4.545454545454546,2.272727272727273,24.242424242424242
09187124,2008,BY,0,0,44.92009132420091,15.981735159817351,13.584474885844749,8.21917808219178,2.73972602739726,14.61187214611872
09187124,2013,BY,1,0,53.47931873479319,16.05839416058394,10.024330900243308,2.1411192214111923,2.0437956204379564,16.35036496350365
09187124,2018,BY,1,1,37.46987951807229,7.068273092369477,18.23293172690763,4.819277108433735,3.6546184738955825,28.795180722891565
09187125,2008,BY,0,0,41.985353946297806,10.333604556550041,15.703824247355575,9.601301871440194,2.4410089503661516,20.01627339300244
09187125,2013,BY,1,0,51.829268292682926,14.70189701897019,9.89159891598916,2.303523035230352,1.0162601626016259,20.460704607046072
09187125,2018,BY,1,1,37.10144927536232,4.405797101449275,19.246376811594203,4.811594202898551,2.898550724637681,31.594202898550726
09187126,2008,BY,0,0,54.93827160493827,10.493827160493826,10.562414266117969,5.761316872427984,2.674897119341564,15.706447187928669
09187126,2013,BY,1,0,60.987357013847074,11.07766405779651,6.020469596628537,1.926550270921132,0.8428657435279951,19.145093317278747
09187126,2018,BY,1,1,46.91425450573457,5.461496450027307,13.762971054068815,3.7684325505188423,2.5669033315128345,27.63517203713818
09187128,2008,BY,0,0,46.319569120287255,13.43506882106523,15.739078396169958,6.044284859365649,2.96229802513465,15.559545182525433
09187128,2013,BY,1,0,51.49527806925498,15.582371458551942,10.362014690451208,2.570828961175236,1.2329485834207765,18.782791185729273
09187128,2018,BY,1,1,37.597791072250345,6.051541647491947,20.20248504371836,3.819604233778187,2.577082374597331,29.820524620340542
09187129,2008,BY,0,0,49.16467780429594,10.29236276849642,11.485680190930788,8.83054892601432,2.386634844868735,17.899761336515514
09187129,2013,BY,1,0,63.86238071320945,10.698141637368156,6.22802611752888,2.536413862380713,1.4816675037669513,15.243596182822703
09187129,2018,BY,1,1,46.65345662703655,4.7556142668428,14.72919418758256,4.249229414354909,1.893439013650374,27.741083223249667
09187130,2008,BY,0,0,41.22557003257329,13.212540716612379,14.189739413680783,9.507328990228013,2.198697068403909,19.686482084690553
09187130,2013,BY,1,0,57.83365570599614,16.159662387902234,7.8600316511341655,3.0947775628626695,0.8791981712678038,14.207842447687707
09187130,2018,BY,1,1,40.186472819216185,6.510745891276865,18.20480404551201,6.368520859671302,1.8489254108723134,26.88053097345133
09187131,2008,BY,0,0,43.358778625954194,15.267175572519085,10.916030534351146,7.480916030534352,2.595419847328244,20.458015267175572
09187131,2013,BY,1,0,52.90280495759948,16.046966731898237,9.523809523809524,2.0874103065883887,1.0437051532941943,18.395303326810176
09187131,2018,BY,1,1,36.32790567097137,8.590679393599101,15.440763615946098,6.064008983717013,2.5266704098820885,31.049971925884336
09187132,2008,BY,0,0,43.50603264726757,6.458481192334989,15.613910574875797,8.87154009936125,2.2711142654364798,23.349893541518806
09187132,2013,BY,1,0,54.898218829516544,8.778625954198473,8.142493638676845,2.8625954198473282,0.5089058524173028,24.87277353689567
09187132,2018,BY,1,1,37.76418242491658,4.115684093437152,14.627363737486096,3.39265850945495,1.1679644048943272,39.04338153503893
09187134,2008,BY,0,0,48.401826484018265,12.32876712328767,9.680365296803654,7.123287671232877,2.1004566210045663,20.456621004566212
09187134,2013,BY,1,0,57.067271352985635,12.622826908541192,7.331821617535904,1.5117157974300832,0.7558578987150416,20.861678004535147
09187134,2018,BY,1,1,43.00613496932515,3.9877300613496933,15.644171779141105,4.171779141104294,2.085889570552147,31.16564417177914
09187137,2008,BY,0,0,43.03482587064676,15.17412935323383,11.598258706467663,8.644278606965173,2.9850746268656714,18.59452736318408
09187137,2013,BY,1,0,53.73134328358209,16.119402985074625,8.086838534599728,1.791044776119403,1.0583446404341925,19.26729986431479
09187137,2018,BY,1,1,42.34926735527264,6.24549603651213,15.397549843862599,4.660100888782128,1.6334374249339418,29.762190727840498
09187138,2008,BY,0,0,49.277978339350184,8.12274368231047,15.162454873646208,9.927797833935017,2.3465703971119134,15.342960288808664
09187138,2013,BY,1,0,54.64098073555166,8.581436077057793,9.807355516637479,4.553415061295972,0.3502626970227671,22.066549912434326
09187138,2018,BY,1,1,40.73529411764706,4.117647058823529,21.764705882352942,4.852941176470589,2.794117647058824,26.029411764705884
09187139,2008,BY,0,0,51.5625,11.430921052631579,10.69078947368421,8.305921052631579,2.384868421052632,15.707236842105262
09187139,2013,BY,1,0,53.42465753424658,9.665144596651446,7.30593607305936,1.97869101978691,1.21765601217656,26.48401826484018
09187139,2018,BY,1,1,41.69835234474017,4.055766793409378,14.638783269961978,4.055766793409378,1.7743979721166032,33.77693282636248
09187142,2008,BY,0,0,47.091412742382275,12.742382271468145,9.833795013850416,7.710064635272391,2.3545706371191137,20.313942751615883
09187142,2013,BY,1,0,61.159062885326755,10.521989313604603,7.028360049321824,1.9317714755445952,0.5343197698314838,18.865598027127003
09187142,2018,BY,1,1,46.732255797610684,5.200281096275474,11.34926212227688,4.673225579761068,1.3703443429374562,30.70976809557273
09187145,2008,BY,0,0,50.16339869281046,7.516339869281046,12.418300653594772,7.352941176470589,1.1437908496732025,21.568627450980394
09187145,2013,BY,1,0,56.35528330781011,10.260336906584993,8.88208269525268,2.6033690658499236,0.45941807044410415,21.745788667687595
09187145,2018,BY,1,1,42.49037227214377,4.7496790757381255,16.944801026957638,4.2362002567394095,0.6418485237483954,31.193838254172015
09187148,2008,BY,0,0,41.89291101055807,22.737556561085974,9.879336349924586,7.051282051282051,3.8461538461538463,14.630467571644044
09187148,2013,BY,1,0,52.53535701966195,18.661607450845118,7.864780958951363,2.5526043463263193,1.5867540531217659,16.86788547775095
09187148,2018,BY,1,1,38.93856359965388,8.970291318142486,15.921546005191809,4.239976925295644,3.1150850879723104,28.84338044418806
09187150,2008,BY,0,0,35.75748847926267,16.388248847926267,10.743087557603687,7.9349078341013835,3.7442396313364052,25.460829493087555
09187150,2013,BY,1,0,50.16019479687299,18.33910034602076,8.894015122388826,2.422145328719723,1.1405869537357427,19.069588619761628
09187150,2018,BY,1,1,36.316359696641385,7.464788732394366,15.839653304442036,5.341278439869989,2.5568797399783314,32.50270855904659
09187154,2008,BY,0,0,43.803743045017704,11.836115326251896,13.353566009104703,11.532625189681335,2.175012645422357,17.450682852807283
09187154,2013,BY,1,0,54.108996539792386,13.062283737024222,10.899653979238755,3.4602076124567476,0.6487889273356401,17.82006920415225
09187154,2018,BY,1,1,36.52985074626866,6.8283582089552235,21.007462686567163,5.559701492537314,1.7537313432835822,28.395522388059703
09187156,2008,BY,0,0,50.91053048297704,9.897070467141726,12.826603325415679,10.134600158353127,1.9002375296912115,14.410134600158353
09187156,2013,BY,1,0,60.12702893436839,12.42060691601976,8.539167254763585,2.328863796753705,1.058574453069866,15.666901905434017
09187156,2018,BY,1,1,42.83042394014963,5.548628428927681,18.76558603491272,5.112219451371571,2.182044887780549,25.561097256857856
09187157,2008,BY,0,0,46.502242152466366,12.466367713004484,9.551569506726459,9.641255605381167,3.497757847533632,18.4304932735426
09187157,2013,BY,1,0,55.800415800415806,13.92931392931393,8.565488565488566,3.2432432432432434,1.4137214137214138,17.08939708939709
09187157,2018,BY,1,1,38.739402875046075,6.48728345005529,15.628455584224108,5.750092148912643,2.5801695539992626,30.81459638776262
09187159,2008,BY,0,0,45.459548706659334,11.227297743533295,12.272977435332967,8.475509080902587,2.8618602091359384,19.757842597688498
09187159,2013,BY,1,0,54.931640625,13.8671875,9.423828125,1.611328125,1.416015625,18.84765625
09187159,2018,BY,1,1,41.75126903553299,5.372250423011844,14.467005076142131,3.2148900169204735,3.1302876480541455,32.14890016920474
09187162,2008,BY,0,0,43.840973278296765,12.10080382359331,18.183793178361938,9.385183575928743,2.7590701716271995,13.751900934173364
09187162,2013,BY,1,0,51.38572513287776,15.755504935459378,11.674259681093394,4.081245254365983,1.4616552771450266,15.660592255125286
09187162,2018,BY,1,1,37.74703557312253,5.928853754940711,23.600131752305664,6.0606060606060606,2.4538866930171275,24.225955204216074
09187163,2008,BY,0,0,47.35987002437043,11.535337124289196,11.291632818846466,7.6360682372055235,2.1933387489845653,20.064987814784725
09187163,2013,BY,1,0,58.90014471780029,12.662807525325615,7.23589001447178,1.5918958031837915,0.361794500723589,19.319826338639654
09187163,2018,BY,1,1,40.13722126929674,4.5168667810177245,16.295025728987994,4.288164665523156,1.7724413950829045,33.04745568896512
09187164,2008,BY,0,0,39.04593639575972,14.487632508833922,16.07773851590106,5.830388692579505,2.8268551236749118,21.73144876325088
09187164,2013,BY,1,0,48.98843930635838,16.61849710982659,8.670520231213873,1.300578034682081,2.4566473988439306,22.109826589595375
09187164,2018,BY,1,1,36.90932311621967,6.641123882503193,15.581098339719029,4.086845466155811,2.80970625798212,34.099616858237546
09187165,2008,BY,0,0,44.10767696909272,18.125623130608176,10.32901296111665,7.457627118644068,3.2103688933200396,16.789631106679963
09187165,2013,BY,1,0,54.39292801731914,17.35522280353599,7.468879668049793,2.05664802453545,1.767995670214685,16.976366588489988
09187165,2018,BY,1,1,39.446628364076204,9.358935591170244,13.622618687632295,5.911702449349864,2.252797097066828,29.422437254309042
09187167,2008,BY,0,0,42.97286350749292,11.66464155528554,12.27217496962333,8.383961117861482,2.4706358849736736,22.27622519238558
09187167,2013,BY,1,0,53.799283154121866,13.835125448028673,8.60215053763441,3.1541218637992836,1.3978494623655915,19.247311827956988
09187167,2018,BY,1,1,35.87570621468927,5.480225988700565,15.932203389830507,4.548022598870056,1.4124293785310735,36.80790960451977
09187168,2008,BY,0,0,50.37443834248627,9.485771342985522,15.376934598102846,8.637044433349974,1.2481278082875686,14.92760858711932
09187168,2013,BY,1,0,56.621226874391425,14.946445959104187,10.516066212268745,2.726387536514119,0.6815968841285297,14.605647517039921
09187168,2018,BY,1,1,39.33107535986452,4.614733276883996,20.152413209144793,4.6994072819644375,1.7781541066892466,29.508890770533448
09187169,2008,BY,0,0,47.32142857142857,15.256211180124224,11.335403726708075,7.841614906832298,2.096273291925466,16.187888198757765
09187169,2013,BY,1,0,57.943591574437704,14.637629418064977,6.747590146376294,2.1420921099607284,1.2495537308104248,17.350946090681898
09187169,2018,BY,1,1,37.38484398216939,6.627043090638931,17.26597325408618,4.606240713224369,1.723625557206538,32.451708766716195
09187170,2008,BY,0,0,43.31395348837209,17.558139534883722,10.232558139534884,7.674418604651163,2.5,18.83720930232558
09187170,2013,BY,1,0,52.418096723868956,16.172646905876235,8.11232449297972,1.6640665626625066,1.24804992199688,20.436817472698905
09187170,2018,BY,1,1,40.26758739749676,5.783340526542943,14.328873543375053,7.078118256365991,2.244281398359948,30.34095813552007
09187172,2008,BY,0,0,45.70063694267516,7.006369426751593,13.375796178343949,11.78343949044586,2.627388535031847,19.6656050955414
09187172,2013,BY,1,0,58.387799564270146,9.222948438634713,8.932461873638346,2.541757443718228,1.016702977487291,19.89832970225127
